regions,Finess,typeEtab,ScoreAgrege,ClasseScoreAgrege,Chirurgie,RaisonSociale,CPA,Ambulatoire,Autodialyse exclusif,liso,liso_classe,bmr_classe,bmr,icalin2,icalin2_classe,icatb,icatb_classe,icsha2,icsha2_classe,sarm,sarm_classe,sarm_evolution,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Raison Sociale,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_3,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Num,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_TypeRue,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_NomRue,CodePostal,lat,long,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_13
Centre,450000294,05-CL SUP 100 LP,95.14,A,Non,CLINIQUE LA REINE BLANCHE,0,0,0,0,NC,A,100,91,A,95,A,158.8,A,0.2,B,1,CLINIQUE LA REINE BLANCHE,CLINIQUE DE LA REINE BLANCHE (POLE DE SANTE ORELIANCE),555,AV,JACQUELINE AURIOL,45770 SARAN,1.8815807999999379,47.939828,
Centre,450000336,04-HOPITAL LOCAL,80,A,Non,CH SAINT JEAN DE BRIARE,0,0,0,0,NC,A,84,79,A,72.5,A,87.2,A,0,NC,NC,CH SAINT JEAN DE BRIARE,CH SAINT JEAN,31,BD,LOREAU,45250 BRIARE,2.7294051999999738,47.64779710000001,
Centre,450000526,07-SSR-SLD,31.04,D,Non,CMPR L'A.D.A.P.T.  LOIRET,0,0,0,0,NC,E,30,25,E,28.75,C,44.4,C,0,NC,NC,CMPR L'A.D.A.P.T.  LOIRET,CENTRE DE MEDECINE PHYSIQUE & DE READAPTATION L'ADAPT LOIRET,658,R,DES BOURGOINS,45200 AMILLY,2.7718121999999994,47.9988699,
Centre,450001201,10-HEMODIALYSE,80.47,A,Non, ATIRRO,0,0,1,0,NC,D,52,88.5,A,0,NC,0,D,0,NC,NC,,,,,,,,,
Centre,450002423,03-ETAB. PSY,46.21,C,Non,CH DEPARTEMENTAL GEORGE DAUMEZON,0,0,0,0,NC,D,44,37.5,E,61.25,B,47.5,C,0,NC,NC,,,,,,,,,
Centre,450002456,07-SSR-SLD,52.71,C,Non,CRF LE COTEAU-BEAUGENCY,0,0,0,0,NC,E,0,32,E,91.25,A,77.2,B,0,NC,NC,CRF LE COTEAU-BEAUGENCY,CENTRE DE READAPTATION FONCTIONNELLE LE COTEAU,34,R,D'ENTRE DEUX AUX VALLEES,45190 BEAUGENCY,1.6414578999999776,47.7843036,
Centre,450010079,05-CL SUP 100 LP,87.78,A,Oui,POLYCLINIQUE LES LONGUES ALLEES,0,0,0,87,A,B,92,81.5,B,85,A,116.9,A,0.22,B,-1,POLYCLINIQUE LES LONGUES ALLEES,POLYCLINIQUE LES LONGUES ALLEES (POLE DE SANTE ORELIANCE),555,AV,JACQUELINE AURIOL,45770 SARAN,1.8815807999999379,47.939828,
Centre,450012935,10-HEMODIALYSE,73.03,B,Non,CENTRE D'HEMODIALYSE  ARCHETTE,0,0,0,0,NC,C,66,78.5,A,0,NC,66.9,B,0,NC,NC,CENTRE D'HEMODIALYSE  ARCHETTE,CENTRE D'HEMODIALYSE DE L'ARCHETTE,83,R,JACQUES MONOD,45161 OLIVET CEDEX,NULL,,
Centre,450012968,05-CL INF 100 LP,66.72,C,Oui,CLINIQUE DE MONTARGIS,0,0,0,74,C,D,62,62,D,65,B,73.6,B,0,NC,NC,CLINIQUE DE MONTARGIS,,46,R,DE LA QUINTAINE,45202 MONTARGIS CEDEX,2.732904400000052,48.0044313,
Centre,450013081,07-SSR-SLD,58.47,C,Non,MRC LA CIGOGNE,0,0,0,0,NC,B,76,58.5,C,73.75,A,34.2,D,0,NC,NC,MRC LA CIGOGNE,MAISON DE REPOS ET DE CONVALESCENCE,60,ALL,CHARLES NUNGESSER,45770 SARAN,1.883734499999946,47.93826379999999,
Centre,450013669,07-SSR-SLD,91.02,A,Non,CENTRE DE CONVALESCENCE LA REINE BLANCHE,0,0,0,0,NC,A,100,91,A,77.5,A,152.3,A,0,D,D,,,,,,,,,
Centre,450013719,09-HAD,73.55,A,Non,HAD GIEN SPHERIA,0,0,0,0,NC,C,28,75.5,A,0,NC,92.2,A,0,NC,NC,,,,,,,,,
Centre,450014048,09-HAD,73.43,A,Non,HAD PITHIVIERS-BELLEGARDE SPHERIA,0,0,0,0,NC,C,28,75.5,A,0,NC,91.8,A,0,NC,NC,,,,,,,,,
Centre,450014956,07-SSR-SLD,64.06,B,Non,MRC  LES SABLONS,0,0,0,0,NC,D,54,73,A,78.75,A,38.9,D,0,NC,NC,MRC  LES SABLONS,MAISON DE REPOS ET DE CONVALESCENCE,19,R,DE LA MERIE,45430 CHECY,2.0292263999999705,47.9162646,
Centre,450015144,07-SSR-SLD,92.8,A,Non,MRC  DOMAINE DE LONGUEVE,0,0,0,0,NC,A,92,85.5,A,98.75,A,130.3,A,0,NC,NC,MRC  DOMAINE DE LONGUEVE,,10,R,DU BOIS DE LA GLAZIERE,45400 FLEURY LES AUBRAIS,1.9240202999999383,47.9248669,
Centre,450018312,10-HEMODIALYSE,90.55,A,Non,CENTRE D'HEMODIALYSE LA REINE BLANCHE,0,0,0,0,NC,A,100,82.5,A,0,NC,100.4,A,0,NC,NC,CENTRE D'HEMODIALYSE LA REINE BLANCHE,CENTRE D'HEMODIALYSE LA REINE BLANCHE (POLE SANTE ORELIANCE),555,AV,JACQUELINE AURIOL,45770 SARAN,1.8815807999999379,47.939828,
Centre,450018460,10-HEMODIALYSE,68.73,B,Non,CENTRE DE NEPHROLOGIE AMILLY,0,0,0,0,NC,A,86,79.5,A,0,NC,41.6,C,0,NC,NC,CENTRE DE NEPHROLOGIE AMILLY,,658,R,DES BOURGOINS,45200 AMILLY,2.7718121999999994,47.9988699,
Centre,450018528,09-HAD,73.46,A,Non,HAD  ORLEANS SPHERIA,0,0,0,0,NC,C,28,75.5,A,0,NC,91.9,A,0,NC,NC,ASSAD HAD DU LOIRET,ASSAD HAD DU LOIRET,60,ALL,CHARLES NUNGESSER,45770 SARAN,1.883734499999946,47.93826379999999,
Centre,450018536,09-HAD,70.93,A,Non,HAD45 - OLIVET  A.R.A.I.R.,0,0,0,0,NC,A,70,54.5,B,0,NC,148.4,A,0,NC,NC,HAD ORLEANS MONTARGIS OLIVET,HAD ORLEANS MONTARGIS OLIVET - LE NOBLE AGE,355,R,DE LA JUINE,45160 OLIVET,1.9157880000000205,47.84917,
Champagne-Ardenne,80000037,02-CH INF 300 LP,93.85,A,Oui,CENTRE HOSPITALIER DE SEDAN,0,0,0,94,A,A,96,89,A,95,A,102.8,A,0.42,C,0,,,,,,,,,
Champagne-Ardenne,80000060,04-HOPITAL LOCAL,48.64,C,Non,HOPITAL LOCAL DE FUMAY,0,0,0,0,NC,D,44,26,E,43.75,B,95.4,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,80000078,04-HOPITAL LOCAL,40.62,D,Non,HOPITAL LOCAL DE NOUZONVILLE,0,0,0,0,NC,E,12,35,E,41.25,B,64.4,B,0,NC,NC,,,,,,,,,
Champagne-Ardenne,80000086,03-ETAB. PSY,56.12,C,Non,CENTRE HOSPITALIER BELAIR,0,0,0,0,NC,D,26,45.5,D,51.25,C,94.9,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,80000094,05-CL SUP 100 LP,87.27,A,Oui,POLYCLINIQUE DU PARC,0,0,0,88,A,A,100,88.5,A,81.25,A,84.2,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,80000144,05-CL INF 100 LP,82.11,A,Oui,CLINIQUE DU DOCTEUR LHOSTE,0,0,0,76,C,A,92,89,A,85,A,66.8,B,0,NC,NC,,,,,,,,,
Champagne-Ardenne,80000250,07-SSR-SLD,66.05,B,Non,CRF POUR ADULTES,0,0,0,0,NC,D,46,59.5,C,53.75,B,119.5,A,0.31,C,1,CRF POUR ADULTES,CENTRE DE READAPTATION FONCTIONNELLE POUR ADULTES,36,R,DE WARCQ,08011 CHARLEVILLE MEZIERES CEDEX,4.701712000000043,49.7656046,
Champagne-Ardenne,80000268,07-SSR-SLD,60.38,B,Non,SOINS DE SUITE SAINT JULIEN ,0,0,0,0,NC,D,46,59.5,C,53.75,B,75.9,B,0,D,D,SOINS DE SUITE SAINT JULIEN,,34,R,DE WARCQ,08011 CHARLEVILLE MEZIERES CEDEX,4.701712000000043,49.7656046,
Champagne-Ardenne,80000615,02-CH SUP 300 LP,91.54,A,Oui,CH DE CHARLEVILLE MEZIERES,0,0,0,96,A,A,96,86,A,90,A,97.2,A,0.47,C,1,,,,,,,,,
Champagne-Ardenne,80001969,02-CH INF 300 LP,74.28,B,Oui,GROUPE HOSPITALIER SUD ARDENNES,0,0,0,85,A,C,68,79.5,A,55,C,79.5,B,1.07,E,0,,,,,,,,,
Champagne-Ardenne,80002140,07-SSR-SLD,72.2,B,Non,CRF POUR ENFANTS DE WARNECOURT,0,0,0,0,NC,D,46,74.5,A,53.75,B,282.3,A,0,D,D,CRF POUR ENFANTS DE WARNECOURT,CENTRE READAPTATION FONCTIONNELLE POUR ENFANTS,147,RTE,DE CHARLEVILLE,08090 WARNECOURT,4.670556799999986,49.7408195,
Champagne-Ardenne,80009491,09-HAD,64.87,B,Non,SERVICE D'HOSPITALISATION A DOMICILE,0,0,0,0,NC,B,44,50.5,C,0,NC,117.5,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,100000017,02-CH SUP 300 LP,73.1,C,Oui,CENTRE HOSPITALIER DE TROYES,0,0,0,66,D,A,100,68.5,D,67.5,C,78.6,B,0.48,C,0,,,,,,,,,
Champagne-Ardenne,100000033,03-ETAB. PSY,58.95,C,Non,EPSMA,0,0,0,0,NC,E,18,37.5,E,76.25,A,100.4,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,100000041,04-HOPITAL LOCAL,68.2,B,Non,HOPITAL LOCAL DE BAR SUR AUBE,0,0,0,0,NC,C,56,66,B,76.25,A,70.2,B,0,NC,NC,,,,,,,,,
Champagne-Ardenne,100000058,04-HOPITAL LOCAL,75.42,A,Non,CENTRE HOSPITALIER DE BAR-SUR-SEINE,0,0,0,0,NC,B,76,79,A,80,A,64.3,B,0,NC,NC,,,,,,,,,
Champagne-Ardenne,100000082,05-CL INF 100 LP,64.85,C,Oui,CLINIQUE DU PAYS DE SEINE,0,0,0,38,E,C,68,62,D,66.25,B,87,A,0,NC,NC,CLINIQUE DU PAYS DE SEINE,,83,AV,JEAN JAURES,10102 ROMILLY SUR SEINE CEDEX,3.7107998999999836,48.5153765,
Champagne-Ardenne,100000124,05-CL SUP 100 LP,72.61,C,Oui,POLYCLINIQUE MONTIER LA CELLE,0,0,0,71,D,C,84,79,B,38.75,D,90.8,A,0,NC,NC,POLYCLINIQUE  MONTIER LA CELLE,,17,R,BALTET,10120 ST ANDRE LES VERGERS,4.057701599999973,48.28510989999999,
Champagne-Ardenne,100000157,05-CL INF 100 LP,77.6,B,Oui,POLYCLINIQUE DES URSULINES,0,0,0,71,C,B,84,88,A,38.75,C,120.5,A,0,D,D,POLYCLINIQUE DES URSULINES,,17,R,RAYMOND POINCARE,10000 TROYES,4.076419999999985,48.2962385,
Champagne-Ardenne,100002351,05-CL SUP 100 LP,76.87,B,Oui,CLINIQUE DE CHAMPAGNE,0,0,0,95,A,C,76,78.5,B,85,A,52.7,C,0,NC,NC,CLINIQUE DE CHAMPAGNE,,4,R,CHAIM SOUTINE,10012 TROYES CEDEX,4.053211400000009,48.30640529999999,
Champagne-Ardenne,100006279,02-CH INF 300 LP,57.37,C,Oui,CENTRE HOSPITALIER DE ROMILLY SEINE,0,0,0,52,E,E,46,57.5,D,62.5,B,61.7,B,0.24,B,0,,,,,,,,,
Champagne-Ardenne,100007285,07-SSR-SLD,45.11,C,Non,CENTRE DE REEDUCATION FONCTIONNELLE,0,0,0,0,NC,A,100,50.5,D,40,C,12.8,E,0,NC,NC,CENTRE DE REEDUCATION FONCTIONNELLE,,,,,10410 ST PARRES AUX TERTRES,4.117911000000049,48.299884,
Champagne-Ardenne,100008903,09-HAD,67.9,B,Non,SERVICE D'HOSPITALISATION A DOMICILE,0,0,0,0,NC,B,62,75,A,0,NC,58.4,C,0,NC,NC,SERVICE D'HOSPITALISATION A DOMICILE,,98,AV,CHOMEDEY MAISONNEUVE,10000 TROYES,4.069862300000068,48.30770769999999,
Champagne-Ardenne,100009083,07-SSR-SLD,69.26,B,Non,CENTRE DE REEDUCATION PASTEUR,0,0,0,0,NC,A,94,74,A,62.5,B,55.1,C,0,NC,NC,,,,,,,,,
Champagne-Ardenne,510000029,01-CHR-CHU,93.85,A,Oui,CHU REIMS,0,0,0,82,B,A,100,93,A,95,A,125.6,A,0.46,B,-1,,,,,,,,,
Champagne-Ardenne,510000037,02-CH SUP 300 LP,88.65,A,Oui,CENTRE HOSPITALIER DE CHALONS,0,0,0,74,C,A,96,92,A,78.75,B,104.7,A,0.42,B,0,,,,,,,,,
Champagne-Ardenne,510000052,03-ETAB. PSY,68.39,B,Non,ETABT PUBLIC DE SANTE MENTALE  MARNE,0,0,0,0,NC,B,74,38.5,E,93.75,A,92.3,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,510000060,02-CH INF 300 LP,78.06,B,Oui,CENTRE HOSPITALIER D'EPERNAY,0,0,0,89,A,C,72,61.5,D,95,A,84.9,A,0.58,C,0,,,,,,,,,
Champagne-Ardenne,510000078,02-CH INF 300 LP,64.1,C,Oui,CENTRE HOSPITALIER VITRY LE FRANCOIS,0,0,0,53,E,E,40,64,D,48.75,C,125.6,A,0.51,C,1,,,,,,,,,
Champagne-Ardenne,510000086,04-HOPITAL LOCAL,69.9,B,Non,HOPITAL LOCAL DE MONTMIRAIL,0,0,0,0,NC,C,56,67.5,B,67.5,A,83.6,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,510000102,02-CH INF 300 LP,78.66,B,Non,CENTRE HOSPITALIER DE SAINTE-MENEHOULD,0,0,0,0,NC,B,78,70.5,C,80,A,91.9,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,510000128,04-HOPITAL LOCAL,23.91,E,Non,HOPITAL LOCAL DE FISMES,0,0,0,0,NC,E,28,20.5,E,17.5,C,34.2,D,0,NC,NC,,,,,,,,,
Champagne-Ardenne,510000185,05-CL SUP 100 LP,76.72,B,Oui,POLYCLINIQUE DE COURLANCY,0,0,0,77,C,A,100,89,A,67.5,B,52.6,C,0.15,B,1,POLYCLINIQUE DE COURLANCY,,38,R,DE COURLANCY,51057 REIMS CEDEX,4.018199800000048,49.2451268,
Champagne-Ardenne,510000193,05-CL SUP 100 LP,76.44,B,Oui,POLYCLINIQUE SAINT ANDRE,0,0,0,81,C,A,94,81,B,75,B,57.7,C,0.23,B,1,POLYCLINIQUE SAINT ANDRE,,18,R,DE L ECU,51052 REIMS CEDEX,4.040746000000013,49.2563514,
Champagne-Ardenne,510000201,07-SSR-SLD,53.84,C,Non,RESIDENCE MEDICALE JEAN D'ORBAIS,0,0,0,0,NC,D,54,52,D,70,B,40.8,C,0,NC,NC,RESIDENCE MEDICALE JEAN D'ORBAIS,,3,R,BERTRAND DE MUN,51673 REIMS CEDEX,4.059427599999935,49.2522382,
Champagne-Ardenne,510000227,05-CL INF 100 LP,74.01,B,Oui,POLYCLINIQUE DU DOCTEUR JEAN PRIOLLET,0,0,0,74,C,C,68,68,D,81.25,A,80.3,A,0,NC,NC,POLYCLINIQUE DU DOCTEUR JEAN PRIOLLET,,2,AV,DU GAL DE GAULLE,51038 CHALONS EN CHAMPAGNE CEDEX,4.368786699999987,48.9507523,
Champagne-Ardenne,510000243,05-CL SUP 100 LP,80.02,B,Oui,CLINIQUE D'EPERNAY,0,0,0,76,C,A,94,96,A,85,A,43.1,C,0,NC,NC,CLINIQUE D'EPERNAY,,10,R,COTE LEGRIS,51206 EPERNAY CEDEX,3.9511265999999523,49.0482945,
Champagne-Ardenne,510000268,05-CL INF 100 LP,61.19,C,Oui,CLINIQUE DE LA RENAISSANCE,0,0,0,80,B,B,78,45.5,E,77.5,A,49.8,C,0,NC,NC,,,,,,,,,
Champagne-Ardenne,510000284,03-ETAB. PSY,60.37,B,Non,MAISON DE SANTE,0,0,0,0,NC,B,68,79,A,36.25,C,48.1,C,0,NC,NC,MAISON DE SANTE,,32,,GRANDE RUE,51220 MERFY,3.545546599999966,47.6505146,
Champagne-Ardenne,510000292,07-SSR-SLD,50.78,C,Non,E.H.S.S.R. STE MARTHE,0,0,0,0,NC,E,16,47,D,72.5,A,53.4,C,0,NC,NC,E.H.S.S.R. STE MARTHE,ETS HOSPITALIER DE SOINS DE SUITE ET DE READAPATION,53,R,MAURICE CERVEAUX,51200 EPERNAY,3.964570500000036,49.0383664,
Champagne-Ardenne,510000516,08-CLCC-CANCER,100,A,Oui,INSTITUT JEAN GODINOT,0,0,0,100,A,A,100,100,A,100,A,152.2,A,0,NA,NC,INSTITUT JEAN GODINOT,INSTITUT JEAN GODINOT CENTRE REGIONAL DE LUTTE CONTRE CANCER,1,R,DU GENERAL KOENIG,51056 REIMS CEDEX,4.022892400000046,49.22701619999999,
Champagne-Ardenne,510000813,03-ETAB. PSY,44.55,C,Non,FOYER L'AMITIE,0,0,0,0,NC,D,44,32.5,E,80,A,30.4,D,0,NC,NC,CENTRE DE POST-CURE L'AMITIÉ,"FOYER DE POST-CURE PSYCHIATRIQUE POUR ADULTES """"L'AMITIÉ""""",33,R,SAINT SYMPHORIEN,51073 REIMS CEDEX,4.037665299999958,49.253425,
Champagne-Ardenne,510002298,09-HAD,65.53,B,Non,HOSPITALISATION A DOMICILE,0,0,0,0,NC,C,16,59.5,B,0,NC,251,A,0,NC,NC,HOSPITALISATION A DOMICILE,HOSPITALISATION A DOMICILE DE LA CROIX ROUGE FRANCAISE,26,R,HOUZEAU MUIRON,51100 REIMS,4.044797700000004,49.2548188,
Champagne-Ardenne,510009491,10-HEMODIALYSE,85.42,A,Non,UNITE DE DIALYSE MEDICALISEE,0,0,0,0,NC,A,100,73,B,0,NC,116.6,A,0,NC,NC,UNITE DE DIALYSE MEDICALISEE,,12,R,FERNAND BRUNET,51100 REIMS,4.014738699999953,49.2224582,
Champagne-Ardenne,510012040,05-CL SUP 100 LP,77.84,B,Oui,POLYCLINIQUE DES BLEUETS,0,0,0,77,C,C,78,83,B,70,B,77.2,B,0.16,B,0,POLYCLINIQUE DES BLEUETS,,24,R,DU COLONEL FABIEN,51100 REIMS,4.016302099999962,49.2501713,
Champagne-Ardenne,510020548,09-HAD,50.29,C,Non,HAD CHALONS-EN-CHAMPAGNE,0,0,0,0,NC,C,38,49.5,C,0,NC,57.6,C,0,NC,NC,HAD CHALONS-EN-CHAMPAGNE,,51,R,DU COMMANDANT DERRIEN,51005 CHALONS EN CHAMPAGNE CEDEX,4.369857400000001,48.9712352,
Champagne-Ardenne,520003823,09-HAD,43.72,C,Non,HAD CHAUMONT LANGRES,0,0,0,0,NC,C,22,47,C,0,NC,48.5,C,0,NC,NC,HAD CHAUMONT LANGRES,,2,R,JEANNE D'ARC,52014 CHAUMONT CEDEX,5.141343699999993,48.1210281,
Champagne-Ardenne,520780024,04-HOPITAL LOCAL,71.4,A,Non,HOPITAL LOCAL DE BOURBONNE-LES-BAINS,0,0,0,0,NC,A,92,59.5,C,68.75,A,84.3,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,520780032,02-CH SUP 300 LP,84.86,A,Oui,CENTRE HOSPITALIER DE CHAUMONT,0,0,0,91,A,E,60,75,C,95,A,99.8,A,0.3,A,1,,,,,,,,,
Champagne-Ardenne,520780040,04-HOPITAL LOCAL,88.06,A,Non,HOPITAL DE JOINVILLE,0,0,0,0,NC,A,84,82,A,88.75,A,128.6,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,520780057,02-CH INF 300 LP,79.9,A,Oui,CENTRE HOSPITALIER DE LANGRES,0,0,0,72,C,A,92,76.5,B,75,B,90.6,A,0.25,B,1,,,,,,,,,
Champagne-Ardenne,520780065,04-HOPITAL LOCAL,78.47,A,Non,CENTRE HOSPITALIER DE MONTIER-EN-DER,0,0,0,0,NC,C,60,68.5,B,83.75,A,133.7,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,520780073,02-CH INF 300 LP,88.89,A,Oui,CH GENEVIEVE DE GAULLE ANTHONIOZ,0,0,0,90,A,A,92,83.5,A,95,A,89.8,A,0.48,C,0,,,,,,,,,
Champagne-Ardenne,520780081,03-ETAB. PSY,71.28,B,Non,HOPITAL ANDRE BRETON - CH HAUTE MARNE,0,0,0,0,NC,B,74,52.5,C,98.75,A,75.2,B,0,NC,NC,,,,,,,,,
Champagne-Ardenne,520780099,04-HOPITAL LOCAL,90.41,A,Non,HOPITAL LOCAL DE WASSY,0,0,0,0,NC,A,84,82,A,98.75,A,133.4,A,0,NC,NC,,,,,,,,,
Champagne-Ardenne,520780156,05-CL INF 100 LP,61.42,C,Oui,CLINIQUE DE LA COMPASSION,0,0,0,68,C,E,32,60,D,47.5,C,87.6,A,0,NC,NC,CLINIQUE DE LA COMPASSION,,8,R,DE LA CHARITE,52200 LANGRES,5.336616100000015,47.8664832,
Champagne-Ardenne,520780180,05-CL INF 100 LP,64.66,C,Oui,CLINIQUE FRANCOIS 1ER,0,0,0,82,B,B,78,56,E,77.5,A,47.3,C,0,NC,NC,CLINIQUE FRANCOIS 1ER,,12,R,FRANCOIS 1ER,52115 ST DIZIER CEDEX,4.945249900000022,48.6391555,
Champagne-Ardenne,520780214,05-CL SUP 100 LP,64.5,C,Oui,CENTRE MEDICO-CHIRURGICAL DE CHAUMONT,0,0,0,71,D,C,76,69.5,D,47.5,C,62.1,B,0,NC,NC,CENTRE MEDICO-CHIRURGICAL DE CHAUMONT,CENTRE MEDICO CHIRURGICAL CHAUMONT LE BOIS,17,AV,DES ETATS UNIS,52001 CHAUMONT CEDEX,5.140859500000033,48.11944860000001,
Corse,2A0000014,02-CH SUP 300 LP,69.19,C,Oui,CH ND LA MISERICORDE,0,0,0,60,E,D,72,72,C,56.25,C,82.7,A,0.66,C,1,,,,,,,,,
Corse,2A0000030,07-SSR-SLD,73.38,B,Non,CRF ET MAISON DE REPOS DU FINOSELLO,0,0,0,0,NC,B,78,71.5,A,82.5,A,65.2,B,0.14,B,1,CRF ET MAISON DE REPOS DU FINOSELLO,CENTRE DE READAPTATION FONCTIONNELLE ET MAISON DE REPOS,,,CHEMIN DU FINOSELLO,20090 AJACCIO,8.747127500000033,41.9426728,
Corse,2A0000097,05-CL SUP 100 LP,69.3,C,Oui,POLYCLINIQUE DU GOLFE,0,0,0,82,B,C,76,72,C,60,C,61,B,0,NC,NC,,,,,,,,,
Corse,2A0000139,05-CL INF 100 LP,65.23,C,Oui,CLINISUD,0,0,0,62,D,C,76,73,C,45,C,68.9,B,0,NC,NC,CLINISUD,,12,AV,NAPOLEON III,20000 AJACCIO,8.735332400000061,41.9237258,
Corse,2A0000154,05-CL INF 100 LP,65.6,C,Oui,CLINIQUE DU SUD DE LA CORSE,0,0,0,68,C,A,92,72.5,C,70,B,34.1,D,0,NC,NC,CLINIQUE DU SUD DE LA CORSE,CLINIQUE CHIRURGICALE DU SUD DE LA CORSE,,R,DU DOCTEUR JOURDAN,20538 PORTO VECCHIO CEDEX,9.276703600000019,41.5983121,
Corse,2A0000170,04-HOPITAL LOCAL,70.77,B,Non,HOPITAL LOCAL DE BONIFACIO,0,0,0,0,NC,A,86,71.5,A,32.5,C,129.1,A,0,D,D,,,,,,,,,
Corse,2A0000261,07-SSR-SLD,49.87,C,Non,CENTRE REPOS ET CONVALESCENCE,0,0,0,0,NC,E,32,53,D,55,B,48.4,C,0,NC,NC,CENTRE REPOS CONVALESCENCE,CENTRE DE REPOS ET DE CONVALESCENCE ILE DE BEAUTE,,,PLAINE DE PERI,20167 SARROLA CARCOPINO,8.830762600000071,41.9997675,
Corse,2A0000386,03-ETAB. PSY,77.01,A,Non,CENTRE HOSPITALIER DE CASTELLUCCIO,0,0,0,0,NC,B,76,71,A,65,B,132.9,A,0,NC,NC,,,,,,,,,
Corse,2A0001988,09-HAD,75.76,A,Non,HAD AJACCIO ET GRAND AJACCIO,0,0,0,0,NC,A,68,64,B,0,NC,110.8,A,0,NC,NC,,,,,,,,,
Corse,2A0002051,07-SSR-SLD,72.99,B,Non,CRF LES MOLINI,0,0,0,0,NC,C,62,61,C,72.5,A,160.8,A,0.02,A,0,CRF LES MOLINI,CENTRE READAPTATION FONCTIONNELLE MOLINI,,,,20700 AJACCIO CEDEX 9,8.736765699999978,41.9169772,
Corse,2A0002606,04-HOPITAL LOCAL,64.19,B,Non,HOPITAL LOCAL DE SARTENE,0,0,0,0,NC,C,50,59,C,67.5,A,77.2,B,0,NC,NC,,,,,,,,,
Corse,2A0003174,10-HEMODIALYSE,60.43,C,Non,CENTRE D'AUTO DIALYSE,0,0,0,0,NC,D,36,44.5,E,0,NC,1886.8,A,0,NC,NC,CENTRE D'AUTO DIALYSE,,26,BD,LANTIVY,20186 AJACCIO CEDEX 2,8.736765699999978,41.9169772,
Corse,2A0022554,07-SSR-SLD,64.92,B,Non,MAIS CONVAL ET REGIME VALICELLI,0,0,0,0,NC,C,68,66.5,B,67.5,B,58,C,0,NC,NC,MAIS CONVAL ET REGIME VALICELLI,MAISON DE CONVALESCENCE ET DE REGIME  VALICELLI,,,,20117 OCANA,8.934720999999968,41.959038,
Corse,2B0000020,02-CH SUP 300 LP,75.74,B,Oui,CENTRE HOSPITALIER DE BASTIA,0,0,0,80,B,C,84,68,D,75,B,82.7,A,0.24,A,1,,,,,,,,,
Corse,2B0000079,05-CL INF 100 LP,79.51,B,Oui,CLINIQUE DR FILIPPI,0,0,0,92,A,C,76,85.5,A,85,A,55.9,C,0,NC,NC,CLINIQUE DR FILIPPI,CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI,,BD,B DANESI,20294 BASTIA CEDEX,9.450023099999953,42.692123,
Corse,2B0000145,05-CL SUP 100 LP,87.22,A,Oui,POLYCLINIQUE LA RESIDENCE MAYMARD,0,0,0,92,A,B,92,88,A,95,A,72.1,B,0,NC,NC,POLYCLINIQUE LA RESIDENCE MAYMARD,POLYCLINIQUE MAYMARD  LA RESIDENCE,,RTE,USINE A GAZ,20200 BASTIA,9.450880999999981,42.697283,
Corse,2B0000392,05-CL INF 100 LP,59.03,C,Oui,POLYCLINIQUE DE FURIANI,0,0,0,55,E,D,60,39,E,83.75,A,71.9,B,0,NC,NC,POLYCLINIQUE DE FURIANI,POLYCLINIQUE DE FURIANI,,,,20600 FURIANI,9.414215000000013,42.6579849,
Corse,2B0000400,07-SSR-SLD,83.32,A,Non,MAISON DE CONVALES LA PALMOLA,0,0,0,0,NC,B,78,82,A,78.75,A,92.9,A,0,NC,NC,MAISON DE CONVALES LA PALMOLA,MAISON DE CONVALESCENCE LA PALMOLA,,,,20232 OLETTA,9.358392999999978,42.631849,
Corse,2B0001739,09-HAD,41.68,C,Non,SERVICES D'HOSPITALISATION A DOMICILE,0,0,0,0,NC,C,28,55,B,0,NC,25.1,D,0,NC,NC,HAD DE CORSE,,1,PL,DOMINIQUE VINCETTI,20200 BASTIA,9.450023099999953,42.692123,
Corse,2B0003016,03-ETAB. PSY,79.39,A,Non,CLINIQUE DU CAP,0,0,0,0,NC,C,62,76.5,A,90,A,82.7,A,0,NC,NC,CLINIQUE DU CAP,CLINIQUE DU CAP,,,,20228 LURI,9.40655270000002,42.8971968,
